貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2013-07-10 07:00:01+00:00,219449834741698_632227320130612,"每次用手機上網搜尋店家電話號碼都要找個好半天，還查到一堆不相干的資訊，[WhatsTheNumber]替你解決了這個煩惱，直接輸入關鍵字或用語音查詢都可以，還能把常用店家加到我的最愛，看其他網友的評論，看你是要餐廳訂位、飯店訂房巄ㄟ賽啦！

連結：http://goo.gl/Py5rS",,21,1
2013-07-10 03:00:43+00:00,219449834741698_632172510136093,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

HUAWEI Ascend P6形象大使王思平與錦榮搶先分享HUAWEI Ascend P6 的極致美型時尚智慧體驗！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,252,176
2013-07-09 09:00:00+00:00,219449834741698_631836413503036,"快點來領取「怪獸大學」的學生證，和小編一起和大眼怪成為同學吧！

請點：http://goo.gl/H3Kwr",,31,2
2013-07-09 06:30:01+00:00,219449834741698_631805633506114,"粉嫩系少女絕對不能錯過的[Sweet Icon Change]可愛icon圖示app，可以把手機裡面的所有圖示都變成夢幻馬卡龍色調，妳看～連臉書、Line和Youtube都變得好可愛唷，還不趕快去下載！

連結：http://goo.gl/PCBNQ",,27,2
2013-07-09 03:47:39+00:00,219449834741698_631763606843650,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

擁有迷人曲線、輕薄好拿的「HUAWEI Ascend P6」，搭載四核1.5GHz 處理器和Android 4.2.2作業系統，同時上網、玩遊戲或觀賞影片不lag，超高速性能絕對讓你直呼過癮！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,330,262
2013-07-08 10:00:01+00:00,219449834741698_631411326878878,"正妹活動主持人翠蕊：
應該有很多人都有這個疑問，之前是用別的作業系統，現在要換成安卓系統會不會沒辦法適應？
翠蕊來替你解答：Ascend Mate採用獨創的Emotion UI設定看起來很像iOS系統唄♪
少去了繁雜的Android程式集而將APP放在主畫面上超級方便
像翠蕊我這種剛轉成Android的使用者就很容易上手～

請進->http://www.wretch.cc/blog/cutiecherry/26907942",,23,1
2013-07-08 08:00:01+00:00,219449834741698_631377843548893,"以前臉書留言的時候總是只能純文字回覆，聽說之後會推出可以加入相片的功能，雖然還不知道具體時間，但是多了這個功能可以增添很多樂趣呢～跟小編一樣期待的人按個讚吧！

資料來源：http://goo.gl/US7t1
圖片來源：http://goo.gl/oeoYh",,12,0
2013-07-08 05:30:00+00:00,219449834741698_631348683551809,"最近小編身邊的朋友們一頭熱在更換Line主題，每個人的都越換越可愛，但我想應該還有很多人搞不太清楚到底該怎麼更換吧，小編今天要推薦一個由偉大網友開發的APP[我就是要換主題]，操作方法很簡單，只要記得自己下載的主題放在手機哪個資料夾裡，就能隨自己心情任意更換自己喜歡的主題嘍～

連結：http://goo.gl/ozQun",,7,1
2013-07-08 03:04:25+00:00,219449834741698_631306893555988,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

這就是EMUI團隊揮灑創意和汗水的地方！Huawei Ascend P6將採用EMUI新版本，相信你能更懂設計師們的用心，並且跟我們一樣期待著！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,181,148
2013-07-05 09:00:01+00:00,219449834741698_630102080343136,"現在一上臉書就看到一堆朋友在討論進擊の巨人，雖然小編沒有發摟，不過可想而知它的火紅程度啦～今天要分享的是進擊の巨人Logo產生器，只要輸入文字和副標就可以了，你想當進擊の＿ ＿？
資料來源：http://sngk.net/",,27,1
2013-07-05 06:30:00+00:00,219449834741698_630037570349587,"好看又「食」用的電視節目表APP[Timely]，可以直接用手機查詢各頻道節目表，讓你不會錯過任何喜愛的節目，還有「電視美食」功能，提供了美食節目中介紹的店家聯絡資訊和部落客食記，以後假日想要朝聖點開這個APP就對啦！

連結：http://goo.gl/xTx4V",,11,0
2013-07-05 03:00:00+00:00,219449834741698_629987720354572,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

HUAWEI全新AirSharing互動功能，可將「HUAWEI Ascend P6」與不同裝置連結，無論是在工作、玩樂時都可輕鬆共享文件或將遊戲畫面同步顯示到裝置上，帶給消費者零時差的溝通與娛樂共享的新體驗~


★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,212,177
2013-07-04 10:00:01+00:00,219449834741698_629610917058919,"最近網路詐騙猖獗，要怎麼知道自己帳號是否安全呢？只要從IP所在位置、瀏覽器或登入裝置就能得知google帳號是否有被不明人士登入盜用嘍，小編要再次提醒大家，要多注意網路安全唷～

資料來源：http://goo.gl/Wu0Do",,13,1
2013-07-04 08:00:01+00:00,219449834741698_629646297055381,"用Ascend Mate看影片時可以將螢幕下方的導覽列隱藏起來，這樣完全不會佔到螢幕空間，才能真的感受到6.1吋螢幕帶來的視覺震撼～

影片來源:http://youtu.be/l1_rhUS55jg",,35,0
2013-07-04 06:30:01+00:00,219449834741698_629623763724301,"各位飼主每次想要幫愛貓拍照總是困難重重嗎？[Snapcat]APP一打開，螢幕上就會出現紅點點，貓咪看了好奇就會去抓，碰到紅點點就會拍下你家貓咪萌死人的樣子嘍！哈哈面露猙獰除外啦～

連結：http://goo.gl/SxbgD",,16,0
2013-07-04 03:00:01+00:00,219449834741698_629546320398712,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

HUAWEI 聽到你們的心聲了～「HUAWEI Ascend P6」集結全球逾500萬位使用者的意見，搭載最新的Emotion UI，Uni-Home、Me Widget、魔幻觸控、智慧網頁瀏覽功能全方面升級，另外新增全景拍攝和自動臉部對焦功能，讓使用者使用起來夠優雅便捷！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,179,146
2013-07-03 09:00:01+00:00,219449834741698_629223940430950,"用手機玩遊戲看電影，除了螢幕要大，音效當然也要好，Ascend Mate手機背面右下角的喇叭揚聲器，音量大再搭配內建的杜比音效，音樂外放時把手機平放在桌面上也不受影響，聲音不會悶悶的依舊完美～

圖片來源：http://goo.gl/07soH",,29,2
2013-07-03 06:30:01+00:00,219449834741698_629192573767420,"大家看過來！！
部落客花花手上拿的這台到底是手機還是平板？
BINGO！就是「HUAWEI Ascend Mate」

一探究竟去->http://www.wretch.cc/blog/smilezone/32438173",,39,2
2013-07-03 03:21:25+00:00,219449834741698_629111257108885,極致之薄 極致之美  HUAWEI Ascend P6 搭配台灣大哥大獨家資費方案 立即享受極致行動生活 橙果設計量身訂製「都會迷宮」手機皮套 展現優雅時尚,Huawei Mobile published a note.,28,5
2013-07-03 02:30:01+00:00,219449834741698_629126333774044,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

喜歡自拍的你怎能容許自己錯過這隻手機！
HUAWEI Ascend P6擁有800萬像素主鏡頭，採用自動環境辨識與4cm的超近距離對焦功能，在各種環境都能拍出清晰的照片，而前置視訊鏡頭像素高達500萬，搭配10段優化美顏效果，加上智慧補光拍攝功能，怎麼拍都擁有好氣色！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,219,185
2013-07-02 11:56:15+00:00,219449834741698_628860553800622,,Huawei Mobile updated their cover photo.,24,2
2013-07-02 08:00:01+00:00,219449834741698_628749330478411,Ascend Mate手機拍照有個小編很喜歡的功能，就是臉部辨識，有點像是臉書標記一樣，只要你先前辨識過並儲存，下次再拍相同的人就會直接自動幫你秀出名稱，是不是超貼心的設計呀！,,19,1
2013-07-02 06:00:00+00:00,219449834741698_628716823814995,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

你心目中的完美手機是怎麼樣的呢？
HUAWEI Ascend P6經過各領域專家漫長的鑽研與設計，提供了最佳的智慧體驗，這正是HUAWEI對消費者的品質承諾！
想知道HUAWEI Ascend P6的設計理念嗎？讓設計總監說給你聽：http://goo.gl/VsH9z

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,175,144
2013-07-02 03:21:06+00:00,219449834741698_628656003821077,"用HUAWEI Ascend Mate 6.1吋超大螢幕手機到底有多棒呢？
部落客 Nikkie要跟你分享：
巨型螢幕+清亮喇叭看影片好過癮!! >///<
感覺眼睛有種大解放的fu~~

一看究竟請進->http://www.wretch.cc/blog/kk9442001/15613854",,38,4
2013-07-01 08:30:01+00:00,219449834741698_628268373859840,"在HUAWEI Ascend Mate手機的左側有可擴充記憶卡的MicroSD卡插槽，支援熱插拔，換記憶卡不用關機，對於喜歡拍照記錄生活的小編來說要存取相片或是拿來充當隨身碟都可以，真的太方便了～

圖片來源：http://goo.gl/0WW0w",,33,1
2013-07-01 06:30:01+00:00,219449834741698_628242760529068,"最近密室逃脫遊戲越出越多，小編當然也要跟上流行玩一下嘍！今天要介紹的[DOOORS]，難度會慢慢提升，完全激起玩家想要破關的鬥志，喜愛動頭腦的你絕對不能錯過！

連結:http://goo.gl/7CkzD",,11,0
2013-07-01 02:30:00+00:00,219449834741698_628138173872860,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

為什麼P6機身邊框上會有中斷點？
手機邊框上中斷點的位置到底該放在哪裡最合適呢？這是一場ID設計師與天線專家們的''中斷點''爭論，事關極致的角力。大家猜猜看，ID設計師與天線專家如何研究出最完美均衡的解決方案?

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,231,178
2013-06-28 09:50:01+00:00,219449834741698_626946790658665,"部落客陳小沁：
無意發現Ascend Mate可以變形的這個錄影功能，所以狂鬧啊！這個變形功能太妙了，我們也很放得開啊！三個發瘋的女人！

看看他們的搞笑作品請進->http://goo.gl/YlKRw

圖文來源->http://www.wretch.cc/blog/candicecity/26907899",,22,1
2013-06-28 07:30:00+00:00,219449834741698_626918137328197,"手機裡的照片紮亂無章沒有整理嗎？[million moments]可以幫你直接建立相簿，弄成雜誌風格，替照片貼上標籤加上註解，想和朋友分享也能直接匯入上傳網路，這樣把回憶通通珍藏起來，也算是替旅程畫下完美的句點。

連結：http://goo.gl/dP8oJ",,9,0
2013-06-28 05:59:59+00:00,219449834741698_626887847331226,"小編試玩Ascend Mate內建的天氣Widgets，背景的動畫效果超逼真的～
資料來源：http://goo.gl/jgrOF
影片：http://goo.gl/It3YT",,31,1
2013-06-28 03:45:05+00:00,219449834741698_626856857334325,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

時尚與實用兼具的「HUAWEI Ascend P6」
設計團隊追求完美呈現精緻工藝，設計出一體成型的華麗金屬質感機身，而且為了更符合人體工學，不忘設計自然彎曲的底部，讓消費者更方便手持操作～

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,250,203
2013-06-27 10:00:00+00:00,219449834741698_626466520706692,Ascend Mate內建的QWERTY中英文拼音輸入和注音輸入法，還有支援手寫功能，可以依照每個人的使用習慣替換～,,19,0
2013-06-27 06:30:00+00:00,219449834741698_626423890710955,"瑪莉歐可是陪伴小編的童年回憶，現在[Super OBAMA's World]就直接把美國總統歐巴馬變身成可愛的遊戲主角，設計出類似的闖關遊戲，充滿紅白機復古風好有趣！

連結：http://goo.gl/2Lt2x",,15,2
2013-06-27 03:00:01+00:00,219449834741698_626361534050524,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

美，是一種態度！在工藝設計、拍照功能、Emotion UI、獨特智慧省電技術與進階互動功能等五大特色亦能完美呈現展現，就是HUAWEI Ascend P6!

看看HUAWEI Ascend P6怎麼表現
->http://goo.gl/1YOcK

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,256,217
2013-06-26 09:00:01+00:00,219449834741698_626042284082449,"Ascend Mate讓小編最驚艷的就是「DLNA」功能，如果和小編一樣覺得一個人看電影很無趣，就可以透過DLNA用電視播放手機裡的影片，就能和家人朋友同樂嘍～
不用擔心很難操作，手機裡面都有詳細說明，只要照著步驟就沒問題啦！",,27,0
2013-06-26 07:00:01+00:00,219449834741698_626010540752290,"手機居然也可以看農民曆！[正點日曆]可以陰陽曆轉換，讓你查詢農曆、國曆都方便，女生還能拿來計算生理週期，無聊時可以看一下星座生肖運勢，這麼多實用功能是不是超厲害！！！

連結：http://goo.gl/JUzTU",,16,2
2013-06-26 02:59:52+00:00,219449834741698_625938220759522,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

薄還又更薄！全球最薄的智慧型手機「HUAWEI Ascend P6」炫麗登場，令人驚艷的6.18mm、120g超輕薄機身，show出時尚品味，走在路上絕對成為注目的焦點！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,344,271
2013-06-25 10:00:00+00:00,219449834741698_625006917519319,"總是會有那種愛偷看別人手機簡訊的人，到底該怎麼防範小編今天教給你！其實LINE現在已經有提供密碼保護的功能，只要在設定頁面的「隱私設定」裡設定，就能用4位數的密碼，這樣下次借別人手機就不用提心吊膽囉！

資料來源：http://goo.gl/3AVvQ",,22,3
2013-06-25 08:30:00+00:00,219449834741698_625582617461749,"小編最近正在跟朋友正熱衷於一個非常好玩的拍照APP[SwapTeleport]，可以和朋友瞬間Face Off，當然小編都會故意做鬼臉惡搞一下啦～有興趣的也趕快找朋友試一下吧！！

連結：http://goo.gl/axpuc",,11,0
2013-06-25 06:51:22+00:00,219449834741698_625562277463783,"正妹活動主持人翠蕊：
Ascend Mate不是平版，是手機！
配備目前業界最大1280 x 720的6.1吋高解析螢幕
搭載Android 4.1作業系統並內建高達3,900mAh的超大容量電池
這樣就不用每天背著重的要命的行動電源出門
像我這種手機重度使用者真的好需要♥

手機重度使用者請進->http://www.wretch.cc/blog/cutiecherry/26907942",,43,0
2013-06-25 06:00:01+00:00,219449834741698_625534404133237,"現在只要用手指拖曳APP疊放在一起就會自動變成一個資料夾，小編覺得這個設計在整理分類的時候真的很實用耶～

圖片來源：http://goo.gl/Kg8O4",,14,2
2013-06-25 03:24:15+00:00,219449834741698_625460847473926,"全世界引頸期盼的「HUAWEI Ascend P6」
快來一睹極致輕薄的夢幻逸品風采！
兩分鐘搶先看：http://goo.gl/bxFVV

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,298,262
2013-06-24 08:00:00+00:00,219449834741698_625053204181357,Ascend Mate內建很多主題，小編最喜歡的就是時光倒溯跟萌想三國，你們咧？喜歡哪些主題，跟小編分享一下吧~,,29,1
2013-06-24 05:30:01+00:00,219449834741698_625020867517924,"超級簡約風格的[Smart Launcher]桌面管理APP，絕對能快速滿足你的需求，經常使用的APP通通設定在桌面上，讓你找不到機會翻手機趁機玩起遊戲來，可以提高做事效率唷！而其他APP也能在程式集分門別類整理好，使用起來更便利～

連結：http://goo.gl/2VKZO",,19,0
2013-06-24 03:47:58+00:00,219449834741698_624994914187186,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

哪怕是0.05mm，我們也不能放棄。
如果放棄，這就不是我們理想的Ascend P6。超薄機身對工藝精度要求極高，而Ascend P6基本所有部件都需要定制。研發團隊以不妥協的士氣，克服了許多挑戰，甚至創造了眾多業內從未有過的解決方案！

這是從未想過放棄，堅持極致的Ascend P6研發故事。

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！

#HuaweiAscendP6",,246,214
2013-06-21 10:54:06+00:00,219449834741698_623792944307383,"你是以下的哪種人?
1.時常使用手機看影片，想要大螢幕者。
2.常常會忘記充電或是常常把手機玩到沒電者。
3.想要用經濟實惠價格享用智慧型手機者。

正妹插畫部落客 盧小桃
要向你正式介紹Huawei Ascend Mate
請進-> http://peachnote.pixnet.net/blog/post/32121823",,26,1
2013-06-21 05:30:00+00:00,219449834741698_623717750981569,"羨慕那些八點檔的演員嗎？現在你也可以成為男女主角唷～只要下載[鄉土劇相機]，看你想演哪一齣都行，再配上經典的台詞真的超逼真呀，快創造屬於你自己的鄉土劇吧！

連結:http://goo.gl/hBjrC",,14,0
2013-06-21 05:00:02+00:00,219449834741698_623711227648888,Ascend Mate桌面上的解鎖快捷鍵，大家可以自行更改成你下載或常用的APP，看你是要把LINE還是常用的修圖軟體放在這邊都可以啦～,,31,1
2013-06-21 03:21:51+00:00,219449834741698_623686674318010,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】

Huawei Ascend P6其實可以做到更薄，但不能為了”薄”而捨棄性能。尤其是在電量與厚度正相關的情況下，變得更薄也許意味著壓縮電池容量，但Ascend P6堅守住了消費者使用體驗的極致，而不僅僅是一個“薄”。

送上這張圖感受一下Ascend P6的超薄包裝盒！

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！",,258,230
2013-06-20 09:00:00+00:00,219449834741698_623335431019801,拍照的時候想要增加一點趣味性嗎？Ascend Mate有內建一些好笑的臉部變形特效，趕快來惡搞一下你的朋友吧！ㄎㄎ,,20,0
2013-06-20 08:30:00+00:00,219449834741698_622411144445563,"小編最近發現一個很酷的秘密一定要跟大家分享，原來用臉書聊天室聊天的時候，只要把朋友的ID(短網址)前後加上[[]]就可以將對方的大頭貼變成表情符號囉！

資料來源：http://goo.gl/RDM2B",,17,3
2013-06-20 06:00:01+00:00,219449834741698_623298471023497,"手機越跑越慢、電量消耗很多嗎？應該是快取應用程式和殘存檔案佔用了很多空間，[金山清理大師]可幫你全部清理，連搜尋記錄也能一掃而空，能幫你省下更多記憶體的空間喔！

連結:http://goo.gl/TZWmp",,23,3
2013-06-20 02:48:18+00:00,219449834741698_623243804362297,"HUAWEI 2013年度旗艦新品
【Huawei Ascend P6】
ID設計師筆下的P6，感受躍然於設計草圖上符合人體工學的一體成型弧度。

#HuaweiAscendP6

★歡迎粉絲留言和分享此篇文章，即可參加 #分享MakeItPossible 活動，可獲得寵愛粉絲禮的抽獎機會喔！",,188,156
2013-06-19 20:57:00+00:00,219449834741698_623379997682011,"【分享Make it Possible】
即日起到2013/7/15，活動期間內凡把粉絲團內小編精選的Make it Possible內容按讚+留言寫出你的想法，並分享出去，就有機會獲得寵愛粉絲禮，共有50個名額喔！

寵愛粉絲禮:
85度C限量獨家五星級雙人下午茶套餐兌換券2張(可兌換到2013/7/31)

公布得獎名單:7/17
兌獎截止日期:7/20

#分享MakeItPossible",,382,366
2013-06-19 08:00:01+00:00,219449834741698_622891204397557,"有時候朋友間會想要分享一些有趣的網站，結果網址一個不小心打錯就點不進去了，該怎麼辦呢？
交給[URL Fixer]就可以嘍，它會自動將網站導入正確的網址去，這樣就再也不怕打錯字而進不了網站了！

請點:http://goo.gl/GBNdH
圖片來源:http://goo.gl/lYDIK",,15,0
2013-06-19 06:30:00+00:00,219449834741698_622869064399771,"Ascend Mate的Magic Touch魔幻觸控，強調戴上手套依然能夠擁有流暢的螢幕感應，這樣小編下次跟朋友去溜冰的時候打電話就不用再特地把手套拿下來，華為真的糾甘心啦！

圖片來源：http://goo.gl/JAPVH",,32,1
2013-06-19 05:30:01+00:00,219449834741698_622857047734306,"你經常在倒數嗎？在快要接近期末考的時候還是專案快要結束的時候，隨著天數的減少，你可以利用[Days]幫你進行倒數，讓你做好準備衝刺一番又或是去慶祝狂歡一下吧！！！

連結:http://goo.gl/SMib8",,7,0
2013-06-19 03:07:29+00:00,219449834741698_622794241073920,極致輕薄 前所未有 全球最薄手機 HUAWEI Ascend P6 倫敦磅礡上市,Huawei Mobile published a note.,21,1
2013-06-19 02:00:01+00:00,219449834741698_622797371073607,"HUAWEI 6/18 在英國倫敦正式發佈年度旗艦新品
【HUAWEI Ascend P6】
極致輕薄 前所未有 全球最薄手機
看詳細:http://goo.gl/zGDGU

 #HuaweiAscendP6",,63,6
2013-06-18 10:00:00+00:00,219449834741698_622488727771138,"HUAWEI Ascend Mate獨家的QPC快速電力控制和ADRX 自動非連續接聽省電技術，大大降低了電力的消耗，玩遊戲闖關不用擔心一下子就沒電嘍～

圖片來源:http://goo.gl/PxFuw",,23,0
2013-06-18 08:32:25+00:00,219449834741698_622465324440145,"非常實用的[A HIIT Interval Timer]排程計時器，可以拿來訓練自己的時間管理，只要設定好計時器，時間到就會提醒你，在有限時間內你才能有警覺的發揮最有效率的時間運用喔！

連結:http://goo.gl/LSq8P",,14,0
2013-06-18 04:06:37+00:00,219449834741698_622409224445755,HUAWEI 即將發表2013最新旗艦智慧型手機,,54,5
2013-06-17 10:00:01+00:00,219449834741698_622044277815583,"朋友默契大考驗的機會到啦～想知道你和朋友的默契究竟好不好，玩[Say the Same Thing]準沒錯！雙方先各自輸入一個單字，然後要研究之間的共通點，一次又一次，當你們越快猜出同樣的字，當然就是默契越好嘍，趕快找朋友來挑戰看看吧！

連結:http://goo.gl/YDtCg",,8,0
2013-06-17 08:00:01+00:00,219449834741698_622017537818257,"有時候想看影片又怕吵到其他人，小編都會戴上耳機，Ascend Mate 6.1吋的大螢幕加上內建的杜比環繞音效帶來的震撼，感覺就像是一個人的電影院呀，只差手上沒有爆米花了！

圖片來源：http://goo.gl/DjQXp",,29,1
2013-06-17 03:09:40+00:00,219449834741698_621950431158301,"HUAWEI 感人微電影【生日快樂】

某天早晨，粉粉與姐姐展開了小小的秘密行動，兩人精心佈置了一切，只為了一句最想說出的祝福…
超人氣親子部落客粉粉首度演出，微電影立即看 http://youtu.be/okdq2-6x6_8",,19330,1146
2013-06-14 09:30:01+00:00,219449834741698_620655754621102,HUAWEI Ascend Mate螢幕解鎖方式除了有圖形鎖、PIN或是密碼，還有臉部辨識耶！真的很有趣喔～來試試看就知道啦！,,24,0
2013-06-14 08:00:00+00:00,219449834741698_620635741289770,"明天要去哪裡好呢？好想趕快下班呀！！！！！

圖片來源：http://goo.gl/vrK4z",,27,1
2013-06-14 05:30:01+00:00,219449834741698_620602937959717,"是不是有人跟小編一樣手機沒有設密碼，所以每次用手機都覺得要解鎖有夠麻煩！[No Lock Screen]可以直接自行控制解鎖功能，等到你想要設密碼或圖案鎖的時候再恢復就ｏｋ啦～

連結：http://goo.gl/eDobf",,9,0
2013-06-13 07:00:01+00:00,219449834741698_620148124671865,"小編今天要推薦一個日系行事曆App[PETATTO CALENDAR]，可愛的風格讓很多女生朋友都跟我推薦，雖然乍看之下裡頭有非常多卡哇伊的貼圖都是日文的，但是有提供中文介面所以不用擔心看得霧煞煞喔～

連結：http://goo.gl/okK1t",,24,2
2013-06-13 06:00:00+00:00,219449834741698_620136754673002,小編朋友前幾天看到我在使用Ascend Mate，借來把玩之後他也忍不住跑去遠傳續約了，他選擇哈啦飆網包搭配遠傳加值服務一年方案，結果手機只需要390元，真的是太划算了！,,20,1
2013-06-13 03:00:01+00:00,219449834741698_620068961346448,"之前上課遲到要編個理由瞞騙過關還真是難呀，現在只要有遲到理由生產器就能搞定啦，只是怎麼好像怪怪的，快跟小編說說你的結果吧～

請點：http://goo.gl/YkWfd",,31,5
2013-06-12 09:00:00+00:00,219449834741698_619723918047619,"小編之前買東西都沒有習慣記帳，自從使用[Expense Manager]後，設定我每個月的花費上限，每次記完帳軟體會自動扣款，不但能計算總花費金額還能提醒剩餘的花費額度，這樣再也不會亂花錢了～

連結：http://goo.gl/yXrQL",,15,1
2013-06-12 07:30:02+00:00,219449834741698_619697931383551,Ascend Mate內建的Emotion UI 1.5，可以將常用的程式例如音樂播放器、聯絡人和照片瀏覽，或是將所有APP分門別類好，再將資料夾放進桌面 5 x 3 的空間裡，手機使用起來超方便！,,22,0
2013-06-12 05:30:01+00:00,219449834741698_619671504719527,"小編的Line穿粉紅色新衣啦～真的超可愛的！喜歡的人趕快去將你的LINE更新到最新版本，再到設定功能去更改「主題」就可以嘍～

圖片來源：http://goo.gl/rUDfX",,26,0
2013-06-11 09:49:47+00:00,219449834741698_619207298099281,時尚智慧新家庭 親子互動零時差 HUAWEI MediaPad 7 Vogue 首批上市，限量贈送FunPark童書夢工廠App書籍兌換券,Huawei Mobile published a note.,5,0
2013-06-11 07:00:01+00:00,219449834741698_619194488100562,"最近在臉書上看到一堆朋友在用這個舉牌程式，小編當然馬上跟進啦～你們說是不是很可愛呀，趕快幫我按個讚或分享出去吧～

請點：http://goo.gl/5XT0a",,29,3
2013-06-11 06:30:01+00:00,219449834741698_619177861435558,Ascend Mate採用的1.5GHz四核心處理器，小編查資料時同時開啟網頁，網頁瀏覽依然非常流暢不會Lag，對於沒耐心無法忍受龜速的小編來說，我給十分！,,14,0
2013-06-11 06:00:00+00:00,219449834741698_619162984770379,"上班開始感到疲倦的時候來點音樂最能提振精神了，[focus@will]號稱播送的不是一般流行音樂，而是可以幫助你在工作或讀書時能夠提高專注力的音樂，小編覺得真的滿適合上班時在辦公室播放，可以放鬆緊繃的情緒，你們聽完之後覺得呢？

連結：http://goo.gl/xz6Iw",,12,0
2013-06-10 06:00:01+00:00,219449834741698_618614314825246,"小編最近跟朋友迷上一款超可愛的遊戲[BuddyCon 2.0]，可以把朋友照片弄成小頭像製作Ｑ版玩偶，在你的手機桌面跑來跑去，可以和他玩拳擊、拋高高，還能幫他變裝，想要惡搞朋友的人一定要下載的呀！

連結：http://goo.gl/wtM4Q",,8,0
2013-06-10 06:00:00+00:00,219449834741698_618614311491913,今天小編要來教大家如何用Ascend Mate截圖，只要將電源鍵和音量減鍵同時按下去，過約三秒鐘，你就會發現圖截好嘍，還不太清楚的朋友們下次可以試一下！,,28,3
2013-06-10 02:30:00+00:00,219449834741698_618499178170093,"歐嗨唷～早餐吃了沒呀～趕快打起精神工作嘍！！

圖片來源：http://goo.gl/FSamQ",,24,0
2013-06-07 07:00:00+00:00,219449834741698_617241251629219,"又到了歡樂的星期五，你明天有什麼安排呀？跟小編一樣去海邊曬個日光浴如何呀～

圖片來源：http://goo.gl/FCmQ5",,6,0
2013-06-07 06:00:00+00:00,219449834741698_617226044964073,嘿嘿小編要來跟大家現一下我的可立式的皮套，這樣觀看電影的時候是不是更方便了呀！要怎麼獲得呢？首批購買HUAWEI Ascend Mate的朋友們都有機會獲得加贈的限量立式皮套，數量有限，動作要快唷！,,26,0
2013-06-07 05:30:00+00:00,219449834741698_617217931631551,"想必有很多爸媽的手機裡面載滿了小孩子喜歡的遊戲，但是每次哭鬧就給他玩遊戲怎麼行！那就讓他玩[Word Monsters: Learn to Read]吧～裡面的可愛怪獸利用故事教簡單的英文對話跟文法，讓孩子邊玩邊學習～

連結：http://goo.gl/kjfJ8",,10,0
2013-06-06 09:00:01+00:00,219449834741698_616808748339136,Ascend Mate系統設定裡有一個「懸浮按鈕」功能，其實就是快捷切換鍵，開啟後會出現一個黑色圓圈，只要點下去就會出現快截功能選單，有計算機、記事本、訊息和相機等常用程式，這樣以後記事情或拍照就不會再手忙腳亂嘍！,,21,1
2013-06-06 08:30:00+00:00,219449834741698_616801798339831,"圖案去背這個技巧對於沒學過修圖軟體的小編來說真的很困難，沒想到使用[Clipping Magic]三兩下就搞定了，用綠色標示你要保留的地方，紅色則是欲刪除的部分，右邊會有預覽效果，有興趣的一定要試試～

請點：http://goo.gl/EL6zX",,20,1
